timestamp,symbol,current_price,ath,diff_percent,alert_sent
2025-11-12 09:51:23,ABB.NS,4926.0,9064.776264271446,45.65778728135093,False
2025-11-12 09:51:24,ADANIENSOL.NS,1001.0499877929688,1348.0,25.738131469364333,False
2025-11-12 09:51:25,ADANIENT.NS,2481.89990234375,4184.080083907366,40.682304053176956,False
2025-11-12 09:51:26,ADANIGREEN.NS,1070.699951171875,3050.0,64.89508356813525,False
2025-11-12 09:51:27,ADANIPORTS.NS,1504.4000244140625,1606.6564095419903,6.364545930332303,False
2025-11-12 09:51:29,ADANIPOWER.NS,151.7899932861328,182.6999969482422,16.918447826173743,False
2025-11-12 09:51:30,AMBUJACEM.NS,562.0,704.3715539854547,20.212564402962062,False
2025-11-12 09:51:31,APOLLOHOSP.NS,7506.0,8099.5,7.327612815605902,False
2025-11-12 09:51:33,ASIANPAINT.NS,2798.699951171875,3489.420150127506,19.79469852406256,False
2025-11-12 09:51:34,DMART.NS,4050.10009765625,5900.0,31.354235632944917,False
2025-11-12 09:51:35,AXISBANK.NS,1224.0999755859375,1338.5060612393027,8.547296793519058,False
2025-11-12 09:51:37,BAJAJ-AUTO.NS,8872.0,12458.258373030149,28.786193588613816,False
2025-11-12 09:51:38,BAJFINANCE.NS,1010.7999877929688,1102.5,8.317461424674036,False
2025-11-12 09:51:39,BAJAJFINSV.NS,2035.0999755859375,3303.902227088156,38.40314162748267,False
2025-11-12 09:51:40,BAJAJHLDNG.NS,12033.0,14690.336294557555,18.089009273001054,False
2025-11-12 09:51:42,BANKBARODA.NS,285.1499938964844,293.25,2.7621504189311596,False
2025-11-12 09:51:43,BEL.NS,424.75,434.99086272999205,2.354270769211252,False
2025-11-12 09:51:44,BPCL.NS,375.20001220703125,379.1000061035156,1.0287506815337422,False
2025-11-12 09:51:46,BHARTIARTL.NS,2075.0,2135.60009765625,2.8376144823535356,False
2025-11-12 09:51:47,BOSCHLTD.NS,37215.0,41945.0,11.276671832161163,False
2025-11-12 09:51:48,BRITANNIA.NS,5879.5,6386.20856861246,7.9344193533371135,False
2025-11-12 09:51:50,CGPOWER.NS,739.7000122070312,872.9628592880013,15.265580392464893,False
2025-11-12 09:51:51,CANBK.NS,143.27000427246094,153.30743408203125,6.5472557607346795,False
2025-11-12 09:51:52,CHOLAFIN.NS,1719.0,1782.0,3.535353535353535,False
2025-11-12 09:51:54,CIPLA.NS,1519.4000244140625,1684.0603137461426,9.777576728579165,False
2025-11-12 09:51:55,COALINDIA.NS,386.5,489.05993738182235,20.970831904750977,False
2025-11-12 09:51:56,DLF.NS,760.8499755859375,1039.048025731411,26.77432065275742,False
2025-11-12 09:51:58,DIVISLAB.NS,6518.0,7039.446635250951,7.407494683456203,False
2025-11-12 09:51:59,DRREDDY.NS,1229.199951171875,1412.5315374247275,12.978937559659412,False
2025-11-12 09:52:00,EICHERMOT.NS,6886.0,7122.5,3.3204633204633205,False
2025-11-12 09:52:02,GAIL.NS,182.33999633789062,235.96567807620735,22.726051591705556,False
2025-11-12 09:52:03,GODREJCP.NS,1136.0,1510.5801695649038,24.797106245131967,False
2025-11-12 09:52:04,GRASIM.NS,2765.699951171875,2977.800048828125,7.122711202174884,False
2025-11-12 09:52:06,HCLTECH.NS,1570.0,1938.4882706649025,19.009053407298197,False
2025-11-12 09:52:07,HDFCBANK.NS,988.4500122070312,1020.5,3.1406161482575947,False
2025-11-12 09:52:08,HDFCLIFE.NS,780.0,820.75,4.9649710630520865,False
2025-11-12 09:52:10,HAVELLS.NS,1457.5999755859375,2092.610206213487,30.34536621975961,False
2025-11-12 09:52:11,HINDALCO.NS,794.5,864.0,8.043981481481481,False
2025-11-12 09:52:12,HAL.NS,4738.89990234375,5599.606874963035,15.37084641544531,False
2025-11-12 09:52:14,HINDUNILVR.NS,2423.800048828125,2945.7145483400527,17.71775543580871,False
2025-11-12 09:52:15,HINDZINC.NS,482.0,763.6884225753635,36.885255065859724,False
2025-11-12 09:52:16,ICICIBANK.NS,1357.800048828125,1488.5144734435703,8.781535345977991,False
2025-11-12 09:52:17,ICICIGI.NS,2025.300048828125,2279.373232545149,11.146624874300466,False
2025-11-12 09:52:19,ITC.NS,407.04998779296875,510.8746874239907,20.322928926962984,False
2025-11-12 09:52:20,INDHOTEL.NS,707.0,892.27623330369,20.764447868088677,False
2025-11-12 09:52:22,IOC.NS,172.02999877929688,184.90253241610122,6.961794123963775,False
2025-11-12 09:52:23,IRFC.NS,121.58000183105469,223.56954895438642,45.618711313918716,False
2025-11-12 09:52:24,NAUKRI.NS,1375.0999755859375,1821.2694678741534,24.497719868383882,False
2025-11-12 09:52:26,INFY.NS,1550.199951171875,1948.7771714843159,20.452683156630908,False
2025-11-12 09:52:27,INDIGO.NS,5797.5,6232.5,6.979542719614922,False
2025-11-12 09:52:28,JSWENERGY.NS,527.8499755859375,801.7317463994435,34.16127302473701,False
2025-11-12 09:52:29,JSWSTEEL.NS,1180.9000244140625,1223.9000244140625,3.51335886446984,False
2025-11-12 09:52:31,JINDALSTEL.NS,1079.199951171875,1097.699951171875,1.6853421538599775,False
2025-11-12 09:52:32,JIOFIN.NS,309.29998779296875,394.08549914692406,21.51449660987027,False
2025-11-12 09:52:33,KOTAKBANK.NS,2082.300048828125,2299.2489909588016,9.435643681209468,False
2025-11-12 09:52:34,LTIM.NS,5891.0,7227.645304444377,18.493509962676995,False
2025-11-12 09:52:36,LT.NS,3951.10009765625,4062.60009765625,2.7445477605419577,False
2025-11-12 09:52:37,LICI.NS,900.0,1206.0087165127075,25.373673699271563,False
